CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,SEX,RACE,CUMULATIVE RATE,WEEKLY RATE
Minnesota,EIP,2020-22,2020,53,Overall,Overall,Overall,406.7,12.2
Minnesota,EIP,2020-22,2021,1,Overall,Overall,Overall,417,10.3
Minnesota,EIP,2020-22,2021,2,Overall,Overall,Overall,425.4,8.4
Minnesota,EIP,2020-22,2021,3,Overall,Overall,Overall,433.2,7.7
Minnesota,EIP,2020-22,2021,4,Overall,Overall,Overall,439.7,6.5
Minnesota,EIP,2020-22,2021,5,Overall,Overall,Overall,446.2,6.5
Minnesota,EIP,2020-22,2021,6,Overall,Overall,Overall,452.7,6.5
Minnesota,EIP,2020-22,2021,7,Overall,Overall,Overall,457.2,4.5
Minnesota,EIP,2020-22,2021,8,Overall,Overall,Overall,462.7,5.5
Minnesota,EIP,2020-22,2021,9,Overall,Overall,Overall,466.5,3.8
Minnesota,EIP,2020-22,2021,10,Overall,Overall,Overall,472.2,5.7
Minnesota,EIP,2020-22,2021,11,Overall,Overall,Overall,479.2,7
Minnesota,EIP,2020-22,2021,12,Overall,Overall,Overall,487.3,8
Minnesota,EIP,2020-22,2021,13,Overall,Overall,Overall,497.3,10
Minnesota,EIP,2020-22,2021,14,Overall,Overall,Overall,510,12.7
Minnesota,EIP,2020-22,2021,15,Overall,Overall,Overall,524.2,14.2
Minnesota,EIP,2020-22,2021,16,Overall,Overall,Overall,535.7,11.5
Minnesota,EIP,2020-22,2021,17,Overall,Overall,Overall,546.1,10.3
Minnesota,EIP,2020-22,2021,18,Overall,Overall,Overall,554.8,8.8
Minnesota,EIP,2020-22,2021,19,Overall,Overall,Overall,562.1,7.2
Minnesota,EIP,2020-22,2021,20,Overall,Overall,Overall,568,5.9
Minnesota,EIP,2020-22,2021,21,Overall,Overall,Overall,572.3,4.3
Minnesota,EIP,2020-22,2021,22,Overall,Overall,Overall,575.4,3.1
Minnesota,EIP,2020-22,2021,23,Overall,Overall,Overall,578.1,2.7
Minnesota,EIP,2020-22,2021,24,Overall,Overall,Overall,579.9,1.7
Minnesota,EIP,2020-22,2021,25,Overall,Overall,Overall,581.7,1.8
Minnesota,EIP,2020-22,2021,26,Overall,Overall,Overall,583.6,1.9
Minnesota,EIP,2020-22,2021,27,Overall,Overall,Overall,585.7,2.2
Minnesota,EIP,2020-22,2021,28,Overall,Overall,Overall,587.5,1.8
Minnesota,EIP,2020-22,2021,29,Overall,Overall,Overall,591,3.5
Minnesota,EIP,2020-22,2021,30,Overall,Overall,Overall,594.6,3.5
Minnesota,EIP,2020-22,2021,31,Overall,Overall,Overall,599.9,5.4
Minnesota,EIP,2020-22,2021,32,Overall,Overall,Overall,606.7,6.7
Minnesota,EIP,2020-22,2021,33,Overall,Overall,Overall,615.6,9
Minnesota,EIP,2020-22,2021,34,Overall,Overall,Overall,624.9,9.3
Minnesota,EIP,2020-22,2021,35,Overall,Overall,Overall,633.1,8.2
Minnesota,EIP,2020-22,2021,36,Overall,Overall,Overall,642.7,9.6
Minnesota,EIP,2020-22,2021,37,Overall,Overall,Overall,652.1,9.4
Minnesota,EIP,2020-22,2021,38,Overall,Overall,Overall,661.7,9.6
Minnesota,EIP,2020-22,2021,39,Overall,Overall,Overall,671.3,9.6
Minnesota,EIP,2020-22,2021,40,Overall,Overall,Overall,681.1,9.7
Minnesota,EIP,2020-22,2021,41,Overall,Overall,Overall,691.3,10.2
Minnesota,EIP,2020-22,2021,42,Overall,Overall,Overall,699.7,8.4
Minnesota,EIP,2020-22,2021,43,Overall,Overall,Overall,709.8,10.1
Minnesota,EIP,2020-22,2021,44,Overall,Overall,Overall,722.1,12.3
Minnesota,EIP,2020-22,2021,45,Overall,Overall,Overall,740.6,18.5
Minnesota,EIP,2020-22,2021,46,Overall,Overall,Overall,757.9,17.3
Minnesota,EIP,2020-22,2021,47,Overall,Overall,Overall,776.4,18.5
Minnesota,EIP,2020-22,2021,48,Overall,Overall,Overall,798,21.6
Minnesota,EIP,2020-22,2021,49,Overall,Overall,Overall,819.8,21.8
Minnesota,EIP,2020-22,2021,50,Overall,Overall,Overall,836.7,16.9
Minnesota,EIP,2020-22,2021,51,Overall,Overall,Overall,852.3,15.6
Minnesota,EIP,2020-22,2021,52,Overall,Overall,Overall,868.1,15.8
Minnesota,EIP,2020-22,2022,1,Overall,Overall,Overall,893.6,25.4
Minnesota,EIP,2020-22,2022,2,Overall,Overall,Overall,921.2,27.6
Minnesota,EIP,2020-22,2022,3,Overall,Overall,Overall,946.3,25.1
Minnesota,EIP,2020-22,2022,4,Overall,Overall,Overall,966.2,19.9
Minnesota,EIP,2020-22,2022,5,Overall,Overall,Overall,979.6,13.4
Minnesota,EIP,2020-22,2022,6,Overall,Overall,Overall,989.9,10.3
Minnesota,EIP,2020-22,2022,7,Overall,Overall,Overall,997,7.1
Minnesota,EIP,2020-22,2022,8,Overall,Overall,Overall,1003.1,6.2
Minnesota,EIP,2020-22,2022,9,Overall,Overall,Overall,1007.8,4.7
Minnesota,EIP,2020-22,2022,10,Overall,Overall,Overall,1011.6,3.7
Minnesota,EIP,2020-22,2022,11,Overall,Overall,Overall,1014.6,3.1
Minnesota,EIP,2020-22,2022,12,Overall,Overall,Overall,1018.1,3.4
Minnesota,EIP,2020-22,2022,13,Overall,Overall,Overall,1021.1,3
Minnesota,EIP,2020-22,2022,14,Overall,Overall,Overall,1023.8,2.8
Minnesota,EIP,2020-22,2022,15,Overall,Overall,Overall,1027.3,3.4
Minnesota,EIP,2020-22,2022,16,Overall,Overall,Overall,1032,4.8
Minnesota,EIP,2020-22,2022,17,Overall,Overall,Overall,1038.4,6.4
Minnesota,EIP,2020-22,2022,18,Overall,Overall,Overall,1046.3,7.9
Minnesota,EIP,2020-22,2022,19,Overall,Overall,Overall,1056.1,9.8
Minnesota,EIP,2020-22,2022,20,Overall,Overall,Overall,1065.1,9
Minnesota,EIP,2020-22,2022,21,Overall,Overall,Overall,1073,7.9
Minnesota,EIP,2020-22,2022,22,Overall,Overall,Overall,1081.3,8.3
Minnesota,EIP,2020-22,2022,23,Overall,Overall,Overall,1090.1,8.8
Minnesota,EIP,2020-22,2022,24,Overall,Overall,Overall,1097.5,7.4
Minnesota,EIP,2020-22,2022,25,Overall,Overall,Overall,1105.8,8.3
Minnesota,EIP,2020-22,2022,26,Overall,Overall,Overall,1114.4,8.6
Minnesota,EIP,2020-22,2022,27,Overall,Overall,Overall,1123.6,9.2
Minnesota,EIP,2020-22,2022,28,Overall,Overall,Overall,1133.3,9.7
Minnesota,EIP,2020-22,2022,29,Overall,Overall,Overall,1142.4,9.1
Minnesota,EIP,2020-22,2022,30,Overall,Overall,Overall,1152.7,10.2
Minnesota,EIP,2020-22,2022,31,Overall,Overall,Overall,1161.7,9.1
Minnesota,EIP,2020-22,2022,32,Overall,Overall,Overall,1172,10.3
Minnesota,EIP,2020-22,2022,33,Overall,Overall,Overall,1182.2,10.2
Minnesota,EIP,2020-22,2022,34,Overall,Overall,Overall,1192.1,9.8
Minnesota,EIP,2020-22,2022,35,Overall,Overall,Overall,1200.9,8.8
Minnesota,EIP,2020-22,2022,36,Overall,Overall,Overall,1209.6,8.7
Minnesota,EIP,2020-22,2022,37,Overall,Overall,Overall,1218.7,9.1
Minnesota,EIP,2020-22,2022,38,Overall,Overall,Overall,1226.9,8.2
Minnesota,EIP,2020-22,2022,39,Overall,Overall,Overall,1235.5,8.6
Minnesota,EIP,2020-22,2022,40,Overall,Overall,Overall,1243.8,8.3
Minnesota,EIP,2020-22,2022,41,Overall,Overall,Overall,1251.2,7.4
Minnesota,EIP,2020-22,2022,42,Overall,Overall,Overall,1261,9.8
Minnesota,EIP,2020-22,2022,43,Overall,Overall,Overall,1269.9,8.9
Minnesota,EIP,2020-22,2022,44,Overall,Overall,Overall,1279.7,9.7
Minnesota,EIP,2020-22,2022,45,Overall,Overall,Overall,1289.7,10
Minnesota,EIP,2020-22,2022,46,Overall,Overall,Overall,1300.3,10.6
Minnesota,EIP,2020-22,2022,47,Overall,Overall,Overall,1311.1,10.8
Minnesota,EIP,2020-22,2022,48,Overall,Overall,Overall,1323.3,12.2
Minnesota,EIP,2020-22,2022,49,Overall,Overall,Overall,1334.9,11.6
Minnesota,EIP,2020-22,2022,50,Overall,Overall,Overall,1345.9,11
Minnesota,EIP,2020-22,2022,51,Overall,Overall,Overall,1357.1,11.2
Minnesota,EIP,2020-22,2022,52,Overall,Overall,Overall,1368.7,11.6
Minnesota,EIP,2020-22,2023,1,Overall,Overall,Overall,1378.7,10
Minnesota,EIP,2020-22,2023,2,Overall,Overall,Overall,1385.8,7.1
Minnesota,EIP,2020-22,2023,3,Overall,Overall,Overall,1392.5,6.8
Minnesota,EIP,2020-22,2023,4,Overall,Overall,Overall,1399.1,6.5
Minnesota,EIP,2020-22,2023,5,Overall,Overall,Overall,1405.8,6.7
Minnesota,EIP,2020-22,2023,6,Overall,Overall,Overall,1413.6,7.8
Minnesota,EIP,2020-22,2023,7,Overall,Overall,Overall,1420,6.5
Minnesota,EIP,2020-22,2023,8,Overall,Overall,Overall,1426.3,6.3
Minnesota,EIP,2020-22,2023,9,Overall,Overall,Overall,1432.7,6.4
Minnesota,EIP,2020-22,2023,10,Overall,Overall,Overall,1438,5.3
Minnesota,EIP,2020-22,2023,11,Overall,Overall,Overall,1442.4,4.4
Minnesota,EIP,2020-22,2023,12,Overall,Overall,Overall,1446.1,3.8
Minnesota,EIP,2020-22,2023,13,Overall,Overall,Overall,1450.6,4.4
Minnesota,EIP,2020-22,2023,14,Overall,Overall,Overall,1454.9,4.3
Minnesota,EIP,2020-22,2023,15,Overall,Overall,Overall,1457.9,3
Minnesota,EIP,2020-22,2023,16,Overall,Overall,Overall,1460.6,2.8
Minnesota,EIP,2020-22,2023,17,Overall,Overall,Overall,1463.2,2.5
Minnesota,EIP,2020-22,2023,18,Overall,Overall,Overall,1465.5,2.4
Minnesota,EIP,2020-22,2023,19,Overall,Overall,Overall,1467.4,1.9
Minnesota,EIP,2020-22,2023,20,Overall,Overall,Overall,1469,1.6
Minnesota,EIP,2020-22,2023,21,Overall,Overall,Overall,1470.6,1.6
Minnesota,EIP,2020-22,2023,22,Overall,Overall,Overall,1471.2,0.6
Minnesota,EIP,2020-22,2023,23,Overall,Overall,Overall,1471.9,0.7
Minnesota,EIP,2020-22,2023,24,Overall,Overall,Overall,1472.8,1
Minnesota,EIP,2020-22,2023,25,Overall,Overall,Overall,1473.5,0.7
Minnesota,EIP,2020-22,2023,26,Overall,Overall,Overall,1474.3,0.8
Minnesota,EIP,2020-22,2023,27,Overall,Overall,Overall,1474.9,0.6
Minnesota,EIP,2020-22,2023,28,Overall,Overall,Overall,1476.1,1.2
Minnesota,EIP,2020-22,2023,29,Overall,Overall,Overall,1477.3,1.2
Minnesota,EIP,2020-22,2023,30,Overall,Overall,Overall,1478.4,1
Minnesota,EIP,2020-22,2023,31,Overall,Overall,Overall,1480.2,1.8
Minnesota,EIP,2020-22,2023,32,Overall,Overall,Overall,1482.5,2.3
Minnesota,EIP,2020-22,2023,33,Overall,Overall,Overall,1484.6,2.1
Minnesota,EIP,2020-22,2023,34,Overall,Overall,Overall,1486.9,2.4
Minnesota,EIP,2020-22,2023,35,Overall,Overall,Overall,1488.5,1.6
New Mexico,EIP,2020-22,2020,10,Overall,Overall,Overall,0,0
New Mexico,EIP,2020-22,2020,11,Overall,Overall,Overall,0.3,0.3
New Mexico,EIP,2020-22,2020,12,Overall,Overall,Overall,0.7,0.4
New Mexico,EIP,2020-22,2020,13,Overall,Overall,Overall,2.2,1.5
New Mexico,EIP,2020-22,2020,14,Overall,Overall,Overall,4.8,2.6
New Mexico,EIP,2020-22,2020,15,Overall,Overall,Overall,7.3,2.6
New Mexico,EIP,2020-22,2020,16,Overall,Overall,Overall,11.9,4.6
New Mexico,EIP,2020-22,2020,17,Overall,Overall,Overall,15.8,3.9
New Mexico,EIP,2020-22,2020,18,Overall,Overall,Overall,21.6,5.8
New Mexico,EIP,2020-22,2020,19,Overall,Overall,Overall,27.8,6.2
New Mexico,EIP,2020-22,2020,20,Overall,Overall,Overall,34.2,6.3
New Mexico,EIP,2020-22,2020,21,Overall,Overall,Overall,39.9,5.7
New Mexico,EIP,2020-22,2020,22,Overall,Overall,Overall,44,4.1
New Mexico,EIP,2020-22,2020,23,Overall,Overall,Overall,48.7,4.7
New Mexico,EIP,2020-22,2020,24,Overall,Overall,Overall,52.4,3.7
New Mexico,EIP,2020-22,2020,25,Overall,Overall,Overall,54.9,2.5
New Mexico,EIP,2020-22,2020,26,Overall,Overall,Overall,57.7,2.8
New Mexico,EIP,2020-22,2020,27,Overall,Overall,Overall,62.2,4.6
New Mexico,EIP,2020-22,2020,28,Overall,Overall,Overall,70.6,8.3
New Mexico,EIP,2020-22,2020,29,Overall,Overall,Overall,78.8,8.2
New Mexico,EIP,2020-22,2020,30,Overall,Overall,Overall,86.2,7.4
New Mexico,EIP,2020-22,2020,31,Overall,Overall,Overall,90.9,4.7
New Mexico,EIP,2020-22,2020,32,Overall,Overall,Overall,94.8,3.9
New Mexico,EIP,2020-22,2020,33,Overall,Overall,Overall,99.2,4.4
New Mexico,EIP,2020-22,2020,34,Overall,Overall,Overall,102.3,3.1
New Mexico,EIP,2020-22,2020,35,Overall,Overall,Overall,105.5,3.2
New Mexico,EIP,2020-22,2020,36,Overall,Overall,Overall,107.5,2
New Mexico,EIP,2020-22,2020,37,Overall,Overall,Overall,110.1,2.6
New Mexico,EIP,2020-22,2020,38,Overall,Overall,Overall,114,3.9
New Mexico,EIP,2020-22,2020,39,Overall,Overall,Overall,118.7,4.7
New Mexico,EIP,2020-22,2020,40,Overall,Overall,Overall,123.9,5.2
New Mexico,EIP,2020-22,2020,41,Overall,Overall,Overall,132.4,8.5
New Mexico,EIP,2020-22,2020,42,Overall,Overall,Overall,146.4,14
New Mexico,EIP,2020-22,2020,43,Overall,Overall,Overall,163.8,17.4
New Mexico,EIP,2020-22,2020,44,Overall,Overall,Overall,186.2,22.4
New Mexico,EIP,2020-22,2020,45,Overall,Overall,Overall,214.1,27.9
New Mexico,EIP,2020-22,2020,46,Overall,Overall,Overall,242.5,28.4
New Mexico,EIP,2020-22,2020,47,Overall,Overall,Overall,274.3,31.8
New Mexico,EIP,2020-22,2020,48,Overall,Overall,Overall,310.8,36.5
New Mexico,EIP,2020-22,2020,49,Overall,Overall,Overall,344.2,33.4
New Mexico,EIP,2020-22,2020,50,Overall,Overall,Overall,375.4,31.2
New Mexico,EIP,2020-22,2020,51,Overall,Overall,Overall,401.1,25.7
New Mexico,EIP,2020-22,2020,52,Overall,Overall,Overall,427.5,26.4
New Mexico,EIP,2020-22,2020,53,Overall,Overall,Overall,453.8,26.3
New Mexico,EIP,2020-22,2021,1,Overall,Overall,Overall,481.4,27.7
New Mexico,EIP,2020-22,2021,2,Overall,Overall,Overall,503.7,22.3
New Mexico,EIP,2020-22,2021,3,Overall,Overall,Overall,523.6,19.9
New Mexico,EIP,2020-22,2021,4,Overall,Overall,Overall,538.7,15.1
New Mexico,EIP,2020-22,2021,5,Overall,Overall,Overall,550.2,11.4
New Mexico,EIP,2020-22,2021,6,Overall,Overall,Overall,559,8.9
New Mexico,EIP,2020-22,2021,7,Overall,Overall,Overall,568.1,9
New Mexico,EIP,2020-22,2021,8,Overall,Overall,Overall,574.1,6
New Mexico,EIP,2020-22,2021,9,Overall,Overall,Overall,578.8,4.6
New Mexico,EIP,2020-22,2021,10,Overall,Overall,Overall,584,5.3
New Mexico,EIP,2020-22,2021,11,Overall,Overall,Overall,589.6,5.6
New Mexico,EIP,2020-22,2021,12,Overall,Overall,Overall,594.1,4.6
New Mexico,EIP,2020-22,2021,13,Overall,Overall,Overall,598.3,4.2
New Mexico,EIP,2020-22,2021,14,Overall,Overall,Overall,603.3,4.9
New Mexico,EIP,2020-22,2021,15,Overall,Overall,Overall,609.4,6.1
New Mexico,EIP,2020-22,2021,16,Overall,Overall,Overall,615,5.6
New Mexico,EIP,2020-22,2021,17,Overall,Overall,Overall,623.1,8.1
New Mexico,EIP,2020-22,2021,18,Overall,Overall,Overall,629.2,6.1
New Mexico,EIP,2020-22,2021,19,Overall,Overall,Overall,635.7,6.5
New Mexico,EIP,2020-22,2021,20,Overall,Overall,Overall,643.2,7.5
New Mexico,EIP,2020-22,2021,21,Overall,Overall,Overall,647.7,4.5
New Mexico,EIP,2020-22,2021,22,Overall,Overall,Overall,652.2,4.5
New Mexico,EIP,2020-22,2021,23,Overall,Overall,Overall,656.4,4.2
New Mexico,EIP,2020-22,2021,24,Overall,Overall,Overall,659.5,3.2
New Mexico,EIP,2020-22,2021,25,Overall,Overall,Overall,662.3,2.8
New Mexico,EIP,2020-22,2021,26,Overall,Overall,Overall,664.5,2.2
New Mexico,EIP,2020-22,2021,27,Overall,Overall,Overall,668,3.5
New Mexico,EIP,2020-22,2021,28,Overall,Overall,Overall,671,3.1
New Mexico,EIP,2020-22,2021,29,Overall,Overall,Overall,674.6,3.6
New Mexico,EIP,2020-22,2021,30,Overall,Overall,Overall,679.1,4.5
New Mexico,EIP,2020-22,2021,31,Overall,Overall,Overall,686.3,7.2
New Mexico,EIP,2020-22,2021,32,Overall,Overall,Overall,697.6,11.3
New Mexico,EIP,2020-22,2021,33,Overall,Overall,Overall,710.4,12.8
New Mexico,EIP,2020-22,2021,34,Overall,Overall,Overall,723.5,13.1
New Mexico,EIP,2020-22,2021,35,Overall,Overall,Overall,735.3,11.7
New Mexico,EIP,2020-22,2021,36,Overall,Overall,Overall,744.5,9.3
New Mexico,EIP,2020-22,2021,37,Overall,Overall,Overall,753.7,9.1
New Mexico,EIP,2020-22,2021,38,Overall,Overall,Overall,763.2,9.5
New Mexico,EIP,2020-22,2021,39,Overall,Overall,Overall,775.1,11.9
New Mexico,EIP,2020-22,2021,40,Overall,Overall,Overall,785.8,10.7
New Mexico,EIP,2020-22,2021,41,Overall,Overall,Overall,800.3,14.5
New Mexico,EIP,2020-22,2021,42,Overall,Overall,Overall,816.2,15.8
New Mexico,EIP,2020-22,2021,43,Overall,Overall,Overall,832.7,16.5
New Mexico,EIP,2020-22,2021,44,Overall,Overall,Overall,853.8,21.1
New Mexico,EIP,2020-22,2021,45,Overall,Overall,Overall,875.9,22.1
New Mexico,EIP,2020-22,2021,46,Overall,Overall,Overall,901.5,25.6
New Mexico,EIP,2020-22,2021,47,Overall,Overall,Overall,925.6,24
New Mexico,EIP,2020-22,2021,48,Overall,Overall,Overall,952.4,26.8
New Mexico,EIP,2020-22,2021,49,Overall,Overall,Overall,977.4,25
New Mexico,EIP,2020-22,2021,50,Overall,Overall,Overall,997.9,20.5
New Mexico,EIP,2020-22,2021,51,Overall,Overall,Overall,1014.8,16.8
New Mexico,EIP,2020-22,2021,52,Overall,Overall,Overall,1033.2,18.5
New Mexico,EIP,2020-22,2022,1,Overall,Overall,Overall,1056.1,22.9
New Mexico,EIP,2020-22,2022,2,Overall,Overall,Overall,1084.5,28.4
New Mexico,EIP,2020-22,2022,3,Overall,Overall,Overall,1113.8,29.3
New Mexico,EIP,2020-22,2022,4,Overall,Overall,Overall,1141.4,27.7
New Mexico,EIP,2020-22,2022,5,Overall,Overall,Overall,1163,21.6
New Mexico,EIP,2020-22,2022,6,Overall,Overall,Overall,1180.9,17.9
New Mexico,EIP,2020-22,2022,7,Overall,Overall,Overall,1193,12.1
New Mexico,EIP,2020-22,2022,8,Overall,Overall,Overall,1202.5,9.5
New Mexico,EIP,2020-22,2022,9,Overall,Overall,Overall,1210.2,7.7
New Mexico,EIP,2020-22,2022,10,Overall,Overall,Overall,1215.8,5.6
New Mexico,EIP,2020-22,2022,11,Overall,Overall,Overall,1220,4.3
New Mexico,EIP,2020-22,2022,12,Overall,Overall,Overall,1223.3,3.2
New Mexico,EIP,2020-22,2022,13,Overall,Overall,Overall,1225.6,2.3
New Mexico,EIP,2020-22,2022,14,Overall,Overall,Overall,1227.8,2.2
New Mexico,EIP,2020-22,2022,15,Overall,Overall,Overall,1230.4,2.6
New Mexico,EIP,2020-22,2022,16,Overall,Overall,Overall,1233.1,2.7
New Mexico,EIP,2020-22,2022,17,Overall,Overall,Overall,1235.5,2.4
New Mexico,EIP,2020-22,2022,18,Overall,Overall,Overall,1238.5,3
New Mexico,EIP,2020-22,2022,19,Overall,Overall,Overall,1242.8,4.3
New Mexico,EIP,2020-22,2022,20,Overall,Overall,Overall,1248.9,6.1
New Mexico,EIP,2020-22,2022,21,Overall,Overall,Overall,1256,7
New Mexico,EIP,2020-22,2022,22,Overall,Overall,Overall,1263.5,7.5
New Mexico,EIP,2020-22,2022,23,Overall,Overall,Overall,1273.1,9.6
New Mexico,EIP,2020-22,2022,24,Overall,Overall,Overall,1283.5,10.4
New Mexico,EIP,2020-22,2022,25,Overall,Overall,Overall,1296.9,13.4
New Mexico,EIP,2020-22,2022,26,Overall,Overall,Overall,1308.2,11.2
New Mexico,EIP,2020-22,2022,27,Overall,Overall,Overall,1319.4,11.3
New Mexico,EIP,2020-22,2022,28,Overall,Overall,Overall,1329.7,10.3
New Mexico,EIP,2020-22,2022,29,Overall,Overall,Overall,1339.9,10.2
New Mexico,EIP,2020-22,2022,30,Overall,Overall,Overall,1350,10
New Mexico,EIP,2020-22,2022,31,Overall,Overall,Overall,1359.1,9.1
New Mexico,EIP,2020-22,2022,32,Overall,Overall,Overall,1368.8,9.7
New Mexico,EIP,2020-22,2022,33,Overall,Overall,Overall,1375.9,7.1
New Mexico,EIP,2020-22,2022,34,Overall,Overall,Overall,1382.2,6.3
New Mexico,EIP,2020-22,2022,35,Overall,Overall,Overall,1388.2,6
New Mexico,EIP,2020-22,2022,36,Overall,Overall,Overall,1394.3,6.1
New Mexico,EIP,2020-22,2022,37,Overall,Overall,Overall,1398.5,4.2
New Mexico,EIP,2020-22,2022,38,Overall,Overall,Overall,1403.1,4.6
New Mexico,EIP,2020-22,2022,39,Overall,Overall,Overall,1407.6,4.6
New Mexico,EIP,2020-22,2022,40,Overall,Overall,Overall,1411.8,4.2
New Mexico,EIP,2020-22,2022,41,Overall,Overall,Overall,1417.8,6
New Mexico,EIP,2020-22,2022,42,Overall,Overall,Overall,1425.4,7.7
New Mexico,EIP,2020-22,2022,43,Overall,Overall,Overall,1433.6,8.2
New Mexico,EIP,2020-22,2022,44,Overall,Overall,Overall,1443.2,9.6
New Mexico,EIP,2020-22,2022,45,Overall,Overall,Overall,1454.4,11.2
New Mexico,EIP,2020-22,2022,46,Overall,Overall,Overall,1469.3,14.9
New Mexico,EIP,2020-22,2022,47,Overall,Overall,Overall,1483.5,14.2
New Mexico,EIP,2020-22,2022,48,Overall,Overall,Overall,1498.5,15
New Mexico,EIP,2020-22,2022,49,Overall,Overall,Overall,1511,12.4
New Mexico,EIP,2020-22,2022,50,Overall,Overall,Overall,1520.6,9.7
New Mexico,EIP,2020-22,2022,51,Overall,Overall,Overall,1528.2,7.6
New Mexico,EIP,2020-22,2022,52,Overall,Overall,Overall,1536.2,8
New Mexico,EIP,2020-22,2023,1,Overall,Overall,Overall,1543.2,7
New Mexico,EIP,2020-22,2023,2,Overall,Overall,Overall,1548,4.8
New Mexico,EIP,2020-22,2023,3,Overall,Overall,Overall,1553.6,5.6
New Mexico,EIP,2020-22,2023,4,Overall,Overall,Overall,1558.3,4.8
New Mexico,EIP,2020-22,2023,5,Overall,Overall,Overall,1563.1,4.7
New Mexico,EIP,2020-22,2023,6,Overall,Overall,Overall,1567.5,4.4
New Mexico,EIP,2020-22,2023,7,Overall,Overall,Overall,1573.9,6.4
New Mexico,EIP,2020-22,2023,8,Overall,Overall,Overall,1578.7,4.9
New Mexico,EIP,2020-22,2023,9,Overall,Overall,Overall,1584.8,6
New Mexico,EIP,2020-22,2023,10,Overall,Overall,Overall,1591.7,6.9
New Mexico,EIP,2020-22,2023,11,Overall,Overall,Overall,1596.9,5.3
New Mexico,EIP,2020-22,2023,12,Overall,Overall,Overall,1603.6,6.6
New Mexico,EIP,2020-22,2023,13,Overall,Overall,Overall,1610.7,7.1
New Mexico,EIP,2020-22,2023,14,Overall,Overall,Overall,1616.2,5.5
New Mexico,EIP,2020-22,2023,15,Overall,Overall,Overall,1623.2,7
New Mexico,EIP,2020-22,2023,16,Overall,Overall,Overall,1629,5.8
New Mexico,EIP,2020-22,2023,17,Overall,Overall,Overall,1634.1,5.1
New Mexico,EIP,2020-22,2023,18,Overall,Overall,Overall,1638.5,4.4
New Mexico,EIP,2020-22,2023,19,Overall,Overall,Overall,1642.9,4.4
New Mexico,EIP,2020-22,2023,20,Overall,Overall,Overall,1646.1,3.2
New Mexico,EIP,2020-22,2023,21,Overall,Overall,Overall,1649,2.9
New Mexico,EIP,2020-22,2023,22,Overall,Overall,Overall,1651.9,2.9
New Mexico,EIP,2020-22,2023,23,Overall,Overall,Overall,1653.8,1.9
New Mexico,EIP,2020-22,2023,24,Overall,Overall,Overall,1655.6,1.8
New Mexico,EIP,2020-22,2023,25,Overall,Overall,Overall,1657.1,1.5
New Mexico,EIP,2020-22,2023,26,Overall,Overall,Overall,1658.5,1.4
New Mexico,EIP,2020-22,2023,27,Overall,Overall,Overall,1659.7,1.2
New Mexico,EIP,2020-22,2023,28,Overall,Overall,Overall,1661.1,1.4
New Mexico,EIP,2020-22,2023,29,Overall,Overall,Overall,1662.2,1.2
New Mexico,EIP,2020-22,2023,30,Overall,Overall,Overall,1663.9,1.7
New Mexico,EIP,2020-22,2023,31,Overall,Overall,Overall,1665.9,2
New Mexico,EIP,2020-22,2023,32,Overall,Overall,Overall,1668.3,2.4
New Mexico,EIP,2020-22,2023,33,Overall,Overall,Overall,1671.4,3.1
New Mexico,EIP,2020-22,2023,34,Overall,Overall,Overall,1673.3,1.9
New Mexico,EIP,2020-22,2023,35,Overall,Overall,Overall,1673.5,0.2
New York,EIP,2020-22,2020,10,Overall,Overall,Overall,0.1,0.1
New York,EIP,2020-22,2020,11,Overall,Overall,Overall,0.6,0.6
New York,EIP,2020-22,2020,12,Overall,Overall,Overall,2.9,2.2
New York,EIP,2020-22,2020,13,Overall,Overall,Overall,9.4,6.5
New York,EIP,2020-22,2020,14,Overall,Overall,Overall,18.8,9.4
New York,EIP,2020-22,2020,15,Overall,Overall,Overall,25.7,6.9
New York,EIP,2020-22,2020,16,Overall,Overall,Overall,31.5,5.8
New York,EIP,2020-22,2020,17,Overall,Overall,Overall,37.9,6.4
New York,EIP,2020-22,2020,18,Overall,Overall,Overall,43.2,5.2
New York,EIP,2020-22,2020,19,Overall,Overall,Overall,48,4.9
New York,EIP,2020-22,2020,20,Overall,Overall,Overall,54.6,6.6
New York,EIP,2020-22,2020,21,Overall,Overall,Overall,61,6.3
New York,EIP,2020-22,2020,22,Overall,Overall,Overall,66,5
New York,EIP,2020-22,2020,23,Overall,Overall,Overall,68.6,2.7
New York,EIP,2020-22,2020,24,Overall,Overall,Overall,70.6,1.9
New York,EIP,2020-22,2020,25,Overall,Overall,Overall,72.6,2
New York,EIP,2020-22,2020,26,Overall,Overall,Overall,74,1.4
New York,EIP,2020-22,2020,27,Overall,Overall,Overall,75.5,1.5
